ID_SAMPLE,GENE,SIMILARITY_RATE,WITHIN_THRESHOLD?
888856,BRAF,3,NO
2719862,BRAF,1,NO
2349696,BRAF,78,NO
2570197,BRAF,15,NO
889042,BRAF,4,NO
2653843,BRAF,2,NO
1539835,BRAF,0,NO
887706,BRAF,2,NO
971912,BRAF,1,NO
2801351,BRAF,36,NO
887502,BRAF,2,NO
1335234,BRAF,2,NO
2349382,BRAF,7,NO
2894823,BRAF,0,NO
2159424,BRAF,8,NO
1812929,BRAF,1,NO
2574527,BRAF,4,NO
2121747,BRAF,1,NO
685166,BRAF,0,NO
1097968,BRAF,3,NO
1075337,BRAF,38,NO
686472,BRAF,0,NO
2349570,BRAF,4,NO
1065639,BRAF,3,NO
2163798,BRAF,1,NO
2349453,BRAF,0,NO
1352403,BRAF,0,NO
2615080,BRAF,0,NO
1757127,BRAF,1,NO
1708654,BRAF,3,NO
1540417,BRAF,1,NO
1812533,BRAF,4,NO
2349853,BRAF,7,NO
2574526,BRAF,4,NO
2062382,BRAF,2,NO
2262874,BRAF,2,NO
1540077,BRAF,0,NO
1539963,BRAF,5,NO
2349403,BRAF,12,NO
1295549,BRAF,4,NO
2349435,BRAF,2,NO
2349914,BRAF,0,NO
1025238,BRAF,3,NO
889188,BRAF,0,NO
890201,BRAF,1,NO
1539819,BRAF,1,NO
2466857,BRAF,0,NO
2121716,BRAF,3,NO
2349784,BRAF,2,NO
1867696,BRAF,0,NO
890117,BRAF,2,NO
1812465,BRAF,0,NO
1102486,BRAF,1,NO
2349924,BRAF,6,NO
2349675,BRAF,3,NO
887356,BRAF,4,NO
2730737,BRAF,0,NO
1299179,BRAF,4,NO
1673885,BRAF,1,NO
889121,BRAF,18,NO
1539836,BRAF,3,NO
1431481,BRAF,1,NO
1026925,BRAF,2,NO
1790462,BRAF,4,NO
2012872,BRAF,10,NO
2759868,BRAF,1,NO
886642,BRAF,0,NO
1812342,BRAF,1,NO
2349553,BRAF,2,NO
892471,BRAF,2,NO
1515766,BRAF,3,NO
1812358,BRAF,5,NO
889217,BRAF,27,NO
2587206,BRAF,1,NO
1757090,BRAF,78,NO
1348952,BRAF,1,NO
2466836,BRAF,4,NO
1539841,BRAF,3,NO
2492703,BRAF,19,NO
1515783,BRAF,4,NO
887488,BRAF,1,NO
1103492,BRAF,8,NO
2349786,BRAF,1,NO
2615103,BRAF,0,NO
2801296,BRAF,0,NO
2573623,BRAF,0,NO
687445,BRAF,6,NO
1038584,BRAF,16,NO
1539849,BRAF,3,NO
2839434,BRAF,4,NO
1812715,BRAF,5,NO
1223328,BRAF,1,NO
1820017,BRAF,1,NO
1863641,BRAF,1,NO
2520771,BRAF,2,NO
2349887,BRAF,1,NO
1150288,BRAF,3,NO
890072,BRAF,9,NO
1703625,BRAF,1,NO
1757093,BRAF,9,NO
1540093,BRAF,5,NO
1790494,BRAF,2,NO
1812518,BRAF,10,NO
2574555,BRAF,0,NO
1703629,BRAF,15,NO
2349528,BRAF,5,NO
1299197,BRAF,2,NO
2349325,BRAF,1,NO
888317,BRAF,4,NO
1812326,BRAF,1,NO
1756984,BRAF,0,NO
2151526,BRAF,5,NO
2760722,BRAF,2,NO
2580601,BRAF,9,NO
2894855,BRAF,1,NO
1812712,BRAF,0,NO
2574554,BRAF,0,NO
1757204,BRAF,2,NO
1038703,BRAF,0,NO
1676366,BRAF,1,NO
2349332,BRAF,1,NO
898261,BRAF,0,NO
1838367,BRAF,7,NO
1757023,BRAF,0,NO
1812418,BRAF,3,NO
1217260,BRAF,5,NO
686475,BRAF,6,NO
1431452,BRAF,19,NO
1540105,BRAF,0,NO
2349671,BRAF,5,NO
889034,BRAF,1,NO
2151504,BRAF,5,NO
1038631,BRAF,2,NO
1248955,BRAF,12,NO
2574514,BRAF,1,NO
890087,BRAF,1,NO
2349790,BRAF,34,NO
1812688,BRAF,4,NO
1790454,BRAF,2,NO
1097876,BRAF,2,NO
2760715,BRAF,1,NO
683290,BRAF,10,NO
2349660,BRAF,2,NO
1470159,BRAF,1,NO
1065573,BRAF,2,NO
2520727,BRAF,2,NO
887484,BRAF,1,NO
1756998,BRAF,0,NO
887487,BRAF,4,NO
2574596,BRAF,78,NO
1812535,BRAF,0,NO
2801353,BRAF,4,NO
2570178,BRAF,0,NO
2349573,BRAF,2,NO
888423,BRAF,4,NO
888538,BRAF,5,NO
683825,BRAF,0,NO
1545607,BRAF,0,NO
1757208,BRAF,11,NO
1819982,BRAF,0,NO
2520729,BRAF,1,NO
2121801,BRAF,3,NO
1723516,BRAF,0,NO
888981,BRAF,14,NO
2349922,BRAF,0,NO
685178,BRAF,7,NO
892470,BRAF,1,NO
887360,BRAF,7,NO
2349593,BRAF,5,NO
1723776,BRAF,3,NO
2349545,BRAF,2,NO
2456271,BRAF,0,NO
1687155,BRAF,1,NO
1065583,BRAF,0,NO
2349928,BRAF,1,NO
1993499,BRAF,25,NO
971897,BRAF,3,NO
1335205,BRAF,0,NO
2349419,BRAF,4,NO
1797972,BRAF,1,NO
888316,BRAF,0,NO
887483,BRAF,0,NO
2186079,BRAF,1,NO
686733,BRAF,2,NO
1873909,BRAF,1,NO
1790473,BRAF,1,NO
1540080,BRAF,0,NO
1540193,BRAF,2,NO
889002,BRAF,1,NO
685791,BRAF,26,NO
2603627,BRAF,0,NO
1540085,BRAF,4,NO
1470162,BRAF,5,NO
1065595,BRAF,4,NO
1809633,BRAF,3,NO
1470147,BRAF,1,NO
1687159,BRAF,8,NO
2612677,BRAF,0,NO
2349700,BRAF,5,NO
1812552,BRAF,1,NO
2574613,BRAF,0,NO
2197823,BRAF,15,NO
1812457,BRAF,1,NO
2574616,BRAF,0,NO
2349450,BRAF,72,NO
1299173,BRAF,1,NO
2686451,BRAF,1,NO
683689,BRAF,0,NO
1335256,BRAF,1,NO
1686907,BRAF,1,NO
891596,BRAF,1,NO
1540440,BRAF,2,NO
2380422,BRAF,2,NO
2349766,BRAF,0,NO
1723485,BRAF,10,NO
1757032,BRAF,2,NO
1470192,BRAF,3,NO
2349439,BRAF,1,NO
1540159,BRAF,0,NO
2686358,BRAF,11,NO
1299183,BRAF,5,NO
2349485,BRAF,0,NO
898297,BRAF,1,NO
1237981,BRAF,9,NO
683683,BRAF,1,NO
888033,BRAF,8,NO
685194,BRAF,8,NO
889215,BRAF,2,NO
1757237,BRAF,1,NO
1348953,BRAF,10,NO
898272,BRAF,1,NO
2349389,BRAF,1,NO
890209,BRAF,6,NO
2520836,BRAF,14,NO
1038566,BRAF,1,NO
1812868,BRAF,0,NO
2843103,BRAF,3,NO
2839368,BRAF,6,NO
2121590,BRAF,3,NO
1571192,BRAF,33,NO
1025863,BRAF,6,NO
1812462,BRAF,9,NO
685793,BRAF,2,NO
2573643,BRAF,8,NO
889025,BRAF,1,NO
2894839,BRAF,1,NO
2839332,BRAF,0,NO
1515737,BRAF,4,NO
2520781,BRAF,0,NO
2439343,BRAF,2,NO
1993647,BRAF,1,NO
1993282,BRAF,9,NO
1757050,BRAF,0,NO
2349691,BRAF,17,NO
1812554,BRAF,24,NO
1838388,BRAF,20,NO
1813381,BRAF,2,NO
886696,BRAF,78,NO
898202,BRAF,0,NO
2349543,BRAF,56,NO
2349854,BRAF,2,NO
2121755,BRAF,7,NO
1812503,BRAF,2,NO
1237999,BRAF,0,NO
1820014,BRAF,2,NO
1539821,BRAF,1,NO
886412,BRAF,1,NO
898291,BRAF,1,NO
2839417,BRAF,1,NO
1045125,BRAF,43,NO
892417,BRAF,1,NO
1431428,BRAF,5,NO
683819,BRAF,6,NO
890199,BRAF,1,NO
686403,BRAF,7,NO
1757129,BRAF,8,NO
1038627,BRAF,2,NO
1545631,BRAF,0,NO
753596,BRAF,0,NO
2349541,BRAF,0,NO
1335239,BRAF,10,NO
888048,BRAF,6,NO
1965398,BRAF,5,NO
1467752,BRAF,11,NO
1136663,BRAF,1,NO
2380395,BRAF,33,NO
2573616,BRAF,1,NO
2349661,BRAF,1,NO
686474,BRAF,0,NO
2720686,BRAF,10,NO
685225,BRAF,2,NO
1248953,BRAF,8,NO
2574572,BRAF,4,NO
2471407,BRAF,0,NO
1075309,BRAF,1,NO
1652564,BRAF,0,NO
1812696,BRAF,6,NO
1022100,BRAF,1,NO
684486,BRAF,11,NO
2163771,BRAF,5,NO
1812725,BRAF,78,NO
1757137,BRAF,2,NO
1812940,BRAF,7,NO
1723417,BRAF,18,NO
889144,BRAF,20,NO
2839465,BRAF,14,NO
684483,BRAF,2,NO
1151109,BRAF,1,NO
2121674,BRAF,1,NO
1025854,BRAF,1,NO
2078562,BRAF,3,NO
2443520,BRAF,8,NO
1237996,BRAF,1,NO
1431433,BRAF,0,NO
2013672,BRAF,0,NO
1539966,BRAF,0,NO
1038581,BRAF,1,NO
2121585,BRAF,2,NO
1757243,BRAF,0,NO
2292469,BRAF,17,NO
2121777,BRAF,1,NO
1812262,BRAF,1,NO
1819957,BRAF,0,NO
1890655,BRAF,4,NO
1584536,BRAF,2,NO
1539809,BRAF,2,NO
1352391,BRAF,8,NO
2121658,BRAF,6,NO
1812890,BRAF,3,NO
2372480,BRAF,3,NO
685215,BRAF,7,NO
2791031,BRAF,4,NO
1757160,BRAF,1,NO
686429,BRAF,2,NO
1812721,BRAF,7,NO
2349587,BRAF,0,NO
2439311,BRAF,2,NO
2520849,BRAF,2,NO
2603694,BRAF,1,NO
1686931,BRAF,1,NO
2612664,BRAF,1,NO
971894,BRAF,1,NO
1154137,BRAF,0,NO
1151131,BRAF,60,NO
1819976,BRAF,2,NO
1757294,BRAF,39,NO
2349788,BRAF,2,NO
888433,BRAF,4,NO
1223352,BRAF,5,NO
1540135,BRAF,1,NO
1038698,BRAF,1,NO
892486,BRAF,0,NO
2012873,BRAF,3,NO
1687016,BRAF,1,NO
1798049,BRAF,0,NO
1812448,BRAF,69,NO
1873915,BRAF,3,NO
1097920,BRAF,2,NO
1686977,BRAF,2,NO
2349905,BRAF,0,NO
892426,BRAF,10,NO
1812539,BRAF,1,NO
1150279,BRAF,23,NO
1515782,BRAF,0,NO
1540078,BRAF,2,NO
1675379,BRAF,4,NO
886414,BRAF,0,NO
1540175,BRAF,16,NO
890055,BRAF,0,NO
1598321,BRAF,6,NO
892422,BRAF,31,NO
1873924,BRAF,2,NO
1038611,BRAF,1,NO
2801340,BRAF,1,NO
2587191,BRAF,3,NO
685276,BRAF,3,NO
1798018,BRAF,1,NO
2007662,BRAF,0,NO
1540061,BRAF,1,NO
1812407,BRAF,1,NO
2603622,BRAF,30,NO
1723747,BRAF,0,NO
1295535,BRAF,0,NO
2574524,BRAF,0,NO
887492,BRAF,1,NO
1686998,BRAF,4,NO
1539815,BRAF,13,NO
2349782,BRAF,11,NO
2349646,BRAF,5,NO
1812346,BRAF,11,NO
1965403,BRAF,1,NO
2612659,BRAF,1,NO
686734,BRAF,2,NO
1723783,BRAF,1,NO
887660,BRAF,1,NO
1812420,BRAF,0,NO
1431438,BRAF,23,NO
2007664,BRAF,4,NO
1150285,BRAF,44,NO
1675385,BRAF,1,NO
889122,BRAF,1,NO
1540089,BRAF,2,NO
1097918,BRAF,2,NO
887501,BRAF,0,NO
1731695,BRAF,0,NO
971869,BRAF,1,NO
683815,BRAF,7,NO
886142,BRAF,2,NO
1873888,BRAF,7,NO
1723463,BRAF,2,NO
1790445,BRAF,8,NO
1723656,BRAF,2,NO
685171,BRAF,1,NO
1097863,BRAF,11,NO
1082454,BRAF,13,NO
2013634,BRAF,11,NO
1820001,BRAF,5,NO
1873910,BRAF,3,NO
1812242,BRAF,1,NO
1154130,BRAF,11,NO
1838435,BRAF,1,NO
1531339,BRAF,2,NO
1515764,BRAF,1,NO
1873927,BRAF,0,NO
1812862,BRAF,1,NO
1082440,BRAF,1,NO
1238009,BRAF,10,NO
890048,BRAF,12,NO
1751776,BRAF,2,NO
685264,BRAF,0,NO
890058,BRAF,3,NO
2520752,BRAF,0,NO
1223355,BRAF,4,NO
1812483,BRAF,3,NO
2349420,BRAF,5,NO
1795602,BRAF,1,NO
1723591,BRAF,14,NO
1686934,BRAF,4,NO
2443573,BRAF,26,NO
2380419,BRAF,7,NO
1540157,BRAF,7,NO
1545614,BRAF,4,NO
2349733,BRAF,12,NO
1757293,BRAF,70,NO
1482431,BRAF,1,NO
2543026,BRAF,23,NO
1757146,BRAF,3,NO
1813387,BRAF,1,NO
2121546,BRAF,0,NO
2801294,BRAF,41,NO
2339960,BRAF,14,NO
1065619,BRAF,1,NO
1686949,BRAF,3,NO
2520759,BRAF,1,NO
1479476,BRAF,0,NO
1136679,BRAF,13,NO
888299,BRAF,78,NO
1540142,BRAF,11,NO
2349912,BRAF,5,NO
1757106,BRAF,1,NO
1941891,BRAF,0,NO
1757091,BRAF,1,NO
1112815,BRAF,5,NO
1470185,BRAF,2,NO
1686942,BRAF,1,NO
2062384,BRAF,2,NO
686409,BRAF,1,NO
1812843,BRAF,78,NO
1545616,BRAF,10,NO
2760749,BRAF,1,NO
1103491,BRAF,1,NO
2151499,BRAF,4,NO
2163780,BRAF,6,NO
886662,BRAF,0,NO
1540103,BRAF,1,NO
2894847,BRAF,0,NO
1812474,BRAF,3,NO
1025237,BRAF,1,NO
1751784,BRAF,21,NO
1539865,BRAF,0,NO
1668889,BRAF,7,NO
2349830,BRAF,6,NO
2721061,BRAF,2,NO
2801293,BRAF,78,NO
2349362,BRAF,3,NO
1539868,BRAF,1,NO
687431,BRAF,0,NO
2839362,BRAF,17,NO
890115,BRAF,1,NO
1675393,BRAF,4,NO
685274,BRAF,4,NO
888282,BRAF,9,NO
1812364,BRAF,1,NO
1687002,BRAF,2,NO
1335248,BRAF,0,NO
2790924,BRAF,14,NO
2574592,BRAF,0,NO
1751814,BRAF,13,NO
2801361,BRAF,1,NO
1838409,BRAF,6,NO
1757273,BRAF,0,NO
2349445,BRAF,10,NO
1540176,BRAF,6,NO
1757012,BRAF,2,NO
887359,BRAF,2,NO
2349901,BRAF,2,NO
1813369,BRAF,3,NO
887705,BRAF,4,NO
2724131,BRAF,2,NO
2760720,BRAF,0,NO
2121522,BRAF,1,NO
1757024,BRAF,3,NO
1479494,BRAF,4,NO
2349522,BRAF,1,NO
2372479,BRAF,2,NO
1479483,BRAF,2,NO
1151121,BRAF,0,NO
2492705,BRAF,2,NO
1586019,BRAF,1,NO
1757037,BRAF,0,NO
1515777,BRAF,2,NO
2349544,BRAF,2,NO
2837870,BRAF,1,NO
2380392,BRAF,1,NO
1757261,BRAF,1,NO
971884,BRAF,0,NO
2521042,BRAF,1,NO
1539833,BRAF,3,NO
1584544,BRAF,6,NO
1038682,BRAF,1,NO
890092,BRAF,1,NO
1852089,BRAF,12,NO
1335247,BRAF,1,NO
2843088,BRAF,1,NO
1103475,BRAF,9,NO
2349605,BRAF,21,NO
1022094,BRAF,1,NO
2644361,BRAF,1,NO
1154486,BRAF,2,NO
1630175,BRAF,1,NO
1292499,BRAF,2,NO
1820010,BRAF,0,NO
887646,BRAF,37,NO
2801316,BRAF,0,NO
2587181,BRAF,2,NO
685281,BRAF,4,NO
685792,BRAF,1,NO
1757035,BRAF,2,NO
1025228,BRAF,1,NO
1723740,BRAF,1,NO
2121692,BRAF,1,NO
1820005,BRAF,1,NO
1757184,BRAF,6,NO
1038665,BRAF,0,NO
2349607,BRAF,7,NO
889023,BRAF,3,NO
2349328,BRAF,2,NO
2349795,BRAF,0,NO
2686425,BRAF,2,NO
1154139,BRAF,3,NO
683827,BRAF,0,NO
1812477,BRAF,2,NO
2151503,BRAF,0,NO
1025226,BRAF,1,NO
888289,BRAF,0,NO
897736,BRAF,1,NO
2718460,BRAF,3,NO
1838458,BRAF,28,NO
2013690,BRAF,4,NO
2520848,BRAF,11,NO
1559441,BRAF,5,NO
2520738,BRAF,7,NO
2349588,BRAF,7,NO
2349398,BRAF,1,NO
1299196,BRAF,27,NO
2121712,BRAF,2,NO
1993547,BRAF,0,NO
2587184,BRAF,5,NO
1687043,BRAF,1,NO
888859,BRAF,6,NO
1038638,BRAF,1,NO
2801330,BRAF,5,NO
887367,BRAF,2,NO
2443612,BRAF,0,NO
2121636,BRAF,1,NO
1757222,BRAF,0,NO
2263316,BRAF,6,NO
2520794,BRAF,0,NO
2574618,BRAF,2,NO
1335249,BRAF,1,NO
2349642,BRAF,31,NO
1630169,BRAF,0,NO
2013691,BRAF,1,NO
2121705,BRAF,3,NO
2339736,BRAF,28,NO
1299155,BRAF,1,NO
890121,BRAF,0,NO
1309929,BRAF,1,NO
1097973,BRAF,3,NO
2349525,BRAF,4,NO
1757240,BRAF,3,NO
1798046,BRAF,15,NO
892503,BRAF,2,NO
1757098,BRAF,1,NO
2822910,BRAF,2,NO
1756997,BRAF,2,NO
1812679,BRAF,0,NO
2163837,BRAF,0,NO
2185856,BRAF,2,NO
1515786,BRAF,21,NO
887540,BRAF,0,NO
1723751,BRAF,3,NO
891578,BRAF,16,NO
2520755,BRAF,1,NO
1470133,BRAF,39,NO
1352399,BRAF,5,NO
1103438,BRAF,2,NO
1812437,BRAF,1,NO
2722570,BRAF,1,NO
1431445,BRAF,1,NO
888074,BRAF,3,NO
1540150,BRAF,2,NO
1630177,BRAF,3,NO
2349910,BRAF,1,NO
2801312,BRAF,5,NO
2801313,BRAF,1,NO
886646,BRAF,1,NO
1216991,BRAF,1,NO
2615101,BRAF,0,NO
2443616,BRAF,4,NO
1559442,BRAF,1,NO
1151108,BRAF,1,NO
1757224,BRAF,0,NO
2372477,BRAF,0,NO
686444,BRAF,1,NO
1704441,BRAF,3,NO
887708,BRAF,1,NO
2439337,BRAF,0,NO
2474086,BRAF,2,NO
1038677,BRAF,3,NO
898203,BRAF,5,NO
2520764,BRAF,2,NO
2723981,BRAF,2,NO
1757234,BRAF,3,NO
2121569,BRAF,10,NO
2349712,BRAF,1,NO
890061,BRAF,0,NO
1813372,BRAF,2,NO
2121519,BRAF,0,NO
2612676,BRAF,2,NO
2726558,BRAF,6,NO
1348935,BRAF,7,NO
2439323,BRAF,3,NO
2349777,BRAF,1,NO
852209,BRAF,47,NO
1812438,BRAF,20,NO
2653819,BRAF,5,NO
2443622,BRAF,0,NO
1551820,BRAF,10,NO
685265,BRAF,0,NO
1065645,BRAF,3,NO
1150298,BRAF,2,NO
1756982,BRAF,3,NO
886574,BRAF,1,NO
1812494,BRAF,0,NO
1723715,BRAF,3,NO
1819992,BRAF,0,NO
2163791,BRAF,7,NO
2349391,BRAF,13,NO
2349808,BRAF,2,NO
2349923,BRAF,7,NO
1686943,BRAF,5,NO
1154477,BRAF,2,NO
2349416,BRAF,1,NO
1686912,BRAF,3,NO
2349433,BRAF,1,NO
2587221,BRAF,45,NO
889225,BRAF,6,NO
2520716,BRAF,1,NO
889141,BRAF,4,NO
1673905,BRAF,1,NO
2686513,BRAF,2,NO
1539954,BRAF,4,NO
1151128,BRAF,3,NO
888087,BRAF,1,NO
888847,BRAF,2,NO
1838389,BRAF,1,NO
888281,BRAF,1,NO
1540214,BRAF,18,NO
1103461,BRAF,7,NO
2185862,BRAF,4,NO
1150284,BRAF,4,NO
2839472,BRAF,4,NO
1545617,BRAF,2,NO
2349850,BRAF,2,NO
889003,BRAF,1,NO
2715695,BRAF,2,NO
1812363,BRAF,4,NO
1687092,BRAF,1,NO
887495,BRAF,2,NO
1515770,BRAF,0,NO
888518,BRAF,3,NO
888452,BRAF,0,NO
2603663,BRAF,1,NO
683699,BRAF,1,NO
2837872,BRAF,2,NO
1026937,BRAF,48,NO
1687008,BRAF,9,NO
2349845,BRAF,4,NO
2653859,BRAF,1,NO
1812556,BRAF,0,NO
1813368,BRAF,8,NO
886565,BRAF,9,NO
2686528,BRAF,1,NO
1540215,BRAF,0,NO
1798006,BRAF,58,NO
1515785,BRAF,33,NO
2604079,BRAF,5,NO
1026942,BRAF,1,NO
1757254,BRAF,6,NO
2186081,BRAF,5,NO
1757189,BRAF,3,NO
1813375,BRAF,1,NO
2686511,BRAF,2,NO
2760717,BRAF,3,NO
1812565,BRAF,6,NO
686439,BRAF,2,NO
1065631,BRAF,8,NO
2801318,BRAF,1,NO
887656,BRAF,1,NO
1022089,BRAF,4,NO
888849,BRAF,0,NO
2013588,BRAF,15,NO
2520788,BRAF,2,NO
1941894,BRAF,3,NO
1757280,BRAF,3,NO
1812495,BRAF,3,NO
1757232,BRAF,21,NO
1838416,BRAF,8,NO
890078,BRAF,6,NO
887707,BRAF,1,NO
2587211,BRAF,1,NO
1150280,BRAF,15,NO
1065540,BRAF,0,NO
1812467,BRAF,1,NO
1022099,BRAF,2,NO
1097816,BRAF,23,NO
1545637,BRAF,11,NO
2686522,BRAF,11,NO
2349890,BRAF,0,NO
1540162,BRAF,0,NO
2869868,BRAF,2,NO
2349317,BRAF,1,NO
2760731,BRAF,2,NO
1812411,BRAF,0,NO
2349825,BRAF,8,NO
2349658,BRAF,2,NO
2439327,BRAF,1,NO
2349620,BRAF,0,NO
1038599,BRAF,2,NO
2722646,BRAF,0,NO
1097916,BRAF,5,NO
1470189,BRAF,5,NO
2443546,BRAF,4,NO
2349312,BRAF,29,NO
2723618,BRAF,15,NO
1075313,BRAF,2,NO
2349379,BRAF,1,NO
1812460,BRAF,3,NO
891600,BRAF,2,NO
2839380,BRAF,1,NO
2653818,BRAF,1,NO
2615105,BRAF,2,NO
1812880,BRAF,3,NO
1812466,BRAF,3,NO
890212,BRAF,2,NO
2471440,BRAF,6,NO
1540419,BRAF,0,NO
1025223,BRAF,1,NO
1545620,BRAF,4,NO
684510,BRAF,4,NO
1812892,BRAF,9,NO
1154119,BRAF,1,NO
2686463,BRAF,1,NO
887354,BRAF,4,NO
687144,BRAF,3,NO
892526,BRAF,31,NO
2801357,BRAF,0,NO
889193,BRAF,3,NO
886421,BRAF,1,NO
1812387,BRAF,78,NO
2349855,BRAF,6,NO
1675388,BRAF,0,NO
2013631,BRAF,1,NO
1540144,BRAF,2,NO
2349894,BRAF,1,NO
687434,BRAF,8,NO
1757162,BRAF,0,NO
2340244,BRAF,4,NO
2349565,BRAF,6,NO
2349348,BRAF,1,NO
1723677,BRAF,1,NO
2349316,BRAF,2,NO
886640,BRAF,3,NO
1812436,BRAF,3,NO
1790475,BRAF,0,NO
1248960,BRAF,11,NO
2839385,BRAF,6,NO
889233,BRAF,78,NO
2163825,BRAF,2,NO
1686982,BRAF,0,NO
1540158,BRAF,1,NO
1540355,BRAF,1,NO
1703623,BRAF,1,NO
2013686,BRAF,3,NO
2869773,BRAF,1,NO
2163788,BRAF,3,NO
2574522,BRAF,2,NO
1545648,BRAF,5,NO
1757058,BRAF,1,NO
2349469,BRAF,0,NO
1470116,BRAF,4,NO
2151533,BRAF,3,NO
2443630,BRAF,3,NO
2869924,BRAF,1,NO
892475,BRAF,2,NO
1819964,BRAF,0,NO
2349457,BRAF,3,NO
1539880,BRAF,36,NO
1686999,BRAF,1,NO
2163786,BRAF,1,NO
2349847,BRAF,2,NO
2349349,BRAF,6,NO
2349702,BRAF,1,NO
892425,BRAF,4,NO
1335322,BRAF,8,NO
2349575,BRAF,2,NO
889214,BRAF,0,NO
1708661,BRAF,1,NO
1038576,BRAF,3,NO
1757130,BRAF,4,NO
1686986,BRAF,3,NO
2339467,BRAF,0,NO
2121698,BRAF,15,NO
1819966,BRAF,1,NO
2717930,BRAF,1,NO
1757245,BRAF,2,NO
1065602,BRAF,1,NO
1299163,BRAF,0,NO
2719578,BRAF,9,NO
2349495,BRAF,1,NO
2349537,BRAF,1,NO
1812522,BRAF,2,NO
2686376,BRAF,2,NO
888284,BRAF,2,NO
1216997,BRAF,2,NO
1223367,BRAF,1,NO
2163793,BRAF,6,NO
685246,BRAF,0,NO
1853510,BRAF,1,NO
2686337,BRAF,1,NO
2760735,BRAF,20,NO
1838479,BRAF,5,NO
889007,BRAF,4,NO
886637,BRAF,2,NO
1675395,BRAF,1,NO
1873900,BRAF,1,NO
1540556,BRAF,7,NO
2349446,BRAF,3,NO
1790479,BRAF,4,NO
1686961,BRAF,0,NO
2349383,BRAF,78,NO
1812397,BRAF,1,NO
1703624,BRAF,5,NO
2760743,BRAF,2,NO
1812920,BRAF,0,NO
1852084,BRAF,9,NO
1103447,BRAF,0,NO
2349374,BRAF,4,NO
1292943,BRAF,17,NO
2730735,BRAF,0,NO
2151524,BRAF,10,NO
2349931,BRAF,1,NO
2349787,BRAF,0,NO
971877,BRAF,0,NO
1479482,BRAF,7,NO
1151116,BRAF,1,NO
2822900,BRAF,3,NO
1479473,BRAF,78,NO
971905,BRAF,2,NO
889055,BRAF,2,NO
1097914,BRAF,0,NO
1103444,BRAF,47,NO
1812493,BRAF,7,NO
1065139,BRAF,8,NO
971903,BRAF,2,NO
1820063,BRAF,1,NO
890503,BRAF,40,NO
1812857,BRAF,1,NO
687146,BRAF,0,NO
687147,BRAF,0,NO
2121682,BRAF,1,NO
2013684,BRAF,1,NO
2822911,BRAF,2,NO
2349491,BRAF,2,NO
1812874,BRAF,0,NO
2520816,BRAF,1,NO
2474087,BRAF,5,NO
2574556,BRAF,3,NO
898288,BRAF,1,NO
2615096,BRAF,2,NO
1335221,BRAF,0,NO
2644365,BRAF,0,NO
1813370,BRAF,0,NO
1757133,BRAF,3,NO
1038586,BRAF,54,NO
1045153,BRAF,13,NO
2721770,BRAF,9,NO
685211,BRAF,3,NO
2521053,BRAF,0,NO
1540414,BRAF,1,NO
1216987,BRAF,1,NO
1813377,BRAF,1,NO
686432,BRAF,1,NO
2574535,BRAF,1,NO
2603665,BRAF,1,NO
1540138,BRAF,2,NO
1812482,BRAF,2,NO
2292472,BRAF,0,NO
1038691,BRAF,4,NO
1812341,BRAF,2,NO
2121721,BRAF,6,NO
1540360,BRAF,3,NO
686416,BRAF,1,NO
898290,BRAF,5,NO
2717961,BRAF,15,NO
1025224,BRAF,12,NO
2686496,BRAF,1,NO
1630176,BRAF,1,NO
1812918,BRAF,11,NO
971868,BRAF,2,NO
687448,BRAF,14,NO
1540399,BRAF,0,NO
1941859,BRAF,7,NO
886152,BRAF,1,NO
2349598,BRAF,3,NO
1686984,BRAF,2,NO
2443522,BRAF,2,NO
1686991,BRAF,10,NO
1723382,BRAF,2,NO
2121563,BRAF,1,NO
1482432,BRAF,1,NO
1102526,BRAF,1,NO
2686381,BRAF,8,NO
1965396,BRAF,43,NO
1757144,BRAF,0,NO
1540354,BRAF,0,NO
1812911,BRAF,9,NO
1335215,BRAF,2,NO
888337,BRAF,0,NO
2439366,BRAF,1,NO
1757040,BRAF,1,NO
1723519,BRAF,3,NO
2151506,BRAF,10,NO
2349315,BRAF,2,NO
2185861,BRAF,6,NO
1687010,BRAF,0,NO
1154129,BRAF,1,NO
1812497,BRAF,1,NO
2839327,BRAF,33,NO
1686918,BRAF,3,NO
1993788,BRAF,3,NO
889032,BRAF,1,NO
898267,BRAF,3,NO
890213,BRAF,2,NO
2339735,BRAF,3,NO
1540385,BRAF,2,NO
1551801,BRAF,5,NO
2349405,BRAF,1,NO
2349799,BRAF,4,NO
1348934,BRAF,2,NO
2587218,BRAF,0,NO
685263,BRAF,2,NO
1431453,BRAF,4,NO
1237995,BRAF,1,NO
1136682,BRAF,14,NO
2349701,BRAF,0,NO
2574610,BRAF,2,NO
2121573,BRAF,3,NO
2443572,BRAF,3,NO
1757193,BRAF,1,NO
1299158,BRAF,54,NO
1038657,BRAF,0,NO
889048,BRAF,0,NO
2790916,BRAF,1,NO
2439372,BRAF,0,NO
2869734,BRAF,26,NO
1479495,BRAF,1,NO
2349595,BRAF,8,NO
1540137,BRAF,1,NO
1038660,BRAF,1,NO
1154127,BRAF,15,NO
888509,BRAF,4,NO
1539870,BRAF,0,NO
1838480,BRAF,0,NO
1838383,BRAF,16,NO
1223337,BRAF,0,NO
2121598,BRAF,2,NO
1065587,BRAF,1,NO
